Matricula,Nombre,Calificacion 1,Calificacion 2,Calificacion 3
19327,Ana Angel  Pérez Pérez,53.0,57.0,55.0
16264,Leticia Ana  Rodríguez González,65.0,63.0,86.0
13457,Leticia Luis  Martínez Fernández,75.0,66.0,83.0
17823,Andrés Angel  Martínez González,44.0,86.0,70.0
10062,Laura Juan  Martínez Rodríguez,46.0,42.0,94.0
16606,Sofía Betsua  Rodríguez Martínez,61.0,47.0,59.0
18631,Pedro Luis  Martínez Gómez,53.0,86.0,80.0
18859,Ana Lucia  Martínez Gómez,73.0,79.0,85.0
12033,Carlos María  Gómez Pérez,100.0,68.0,44.0
14269,Leticia Pedro  Gómez López,61.0,64.0,52.0
17589,Carlos Ana  Fernández Rodríguez,92.0,91.0,93.0
10829,Ana María  Martínez Rodríguez,67.0,69.0,93.0
15157,María Luis  Martínez Gómez,44.0,49.0,81.0
17924,Sofía Angel  Gómez Gómez,43.0,40.0,61.0
10889,Luis María  Fernández Martínez,50.0,53.0,62.0
17944,Isabel Ana  Rodríguez López,55.0,59.0,83.0
12251,Leticia Pedro  Martínez Pérez,60.0,95.0,96.0
12225,Leticia Carlos  Gómez Martínez,86.0,71.0,44.0
15779,Sofía Luis  Rodríguez Rodríguez,74.0,44.0,66.0
17476,Ana Pedro  Fernández González,47.0,78.0,80.0
15360,Laura Juan  Martínez Rodríguez,48.0,46.0,88.0
10993,María Luis  Rodríguez Fernández,70.0,45.0,75.0
11371,Sofía Ana  Gómez Fernández,70.0,62.0,101.0
13239,María Angel  Martínez López,42.0,43.0,50.0
19636,Isabel Angel  Martínez López,48.0,54.0,96.0
10015,Isabel María  Fernández López,96.0,78.0,71.0
11353,Leticia María  López Gómez,85.0,46.0,74.0
16780,Isabel María  Pérez Fernández,76.0,50.0,61.0
14449,Luis María  Pérez López,81.0,80.0,71.0
13396,Sofía Betsua  López Fernández,50.0,45.0,51.0
11890,Luis Pedro  Gómez González,95.0,45.0,63.0
15528,Andrés Ana  Fernández Rodríguez,83.0,41.0,45.0
13840,Isabel Carlos  Fernández Pérez,100.0,85.0,101.0
15475,Sofía Carlos  Martínez Rodríguez,90.0,60.0,48.0
17833,María Betsua  González Gómez,65.0,54.0,71.0
19095,Pedro Betsua  Gómez López,76.0,65.0,74.0
16424,Carlos Carlos  Fernández González,51.0,87.0,77.0
18970,Carlos Ana  Pérez López,82.0,76.0,41.0
13150,Laura Laura  López Gómez,99.0,72.0,67.0
13780,Pedro Laura  Pérez Fernández,50.0,101.0,98.0
16413,Laura Carlos  Rodríguez Martínez,60.0,64.0,100.0
11161,Andrés Carlos  Gómez Martínez,74.0,81.0,83.0
17939,Leticia Betsua  Gómez Pérez,97.0,42.0,63.0
17941,Carlos Carlos  González Rodríguez,101.0,52.0,63.0
10281,Isabel Lucia  Rodríguez Rodríguez,95.0,41.0,58.0
17182,Ana Ana  González López,61.0,95.0,68.0
13230,Laura Juan  López Martínez,84.0,78.0,74.0
10028,Isabel Betsua  Fernández González,78.0,45.0,80.0
13228,Luis Betsua  Pérez Rodríguez,87.0,81.0,63.0
13714,Pedro Lucia  Gómez López,78.0,53.0,54.0
15060,Pedro María  González Rodríguez,64.0,74.0,86.0
19976,Carlos Lucia  Martínez Martínez,46.0,74.0,83.0
18457,Sofía María  Rodríguez Fernández,72.0,85.0,98.0
12733,Sofía María  Martínez Gómez,60.0,89.0,47.0
11500,Pedro Juan  Pérez Rodríguez,85.0,45.0,45.0
17938,Andrés Angel  Gómez Martínez,46.0,73.0,61.0
19799,Sofía Carlos  Martínez López,67.0,75.0,85.0
16439,María Lucia  Martínez González,72.0,54.0,64.0
16400,Sofía Luis  González Fernández,91.0,95.0,90.0
12844,Luis Carlos  Rodríguez Fernández,98.0,86.0,47.0
10467,Isabel Carlos  Fernández Gómez,82.0,89.0,87.0
11015,Andrés Carlos  González Martínez,78.0,67.0,41.0
11274,Sofía Carlos  Pérez Fernández,66.0,66.0,74.0
11618,Isabel Juan  Gómez Gómez,83.0,62.0,54.0
18110,Laura Carlos  González López,75.0,93.0,95.0
19787,Luis Betsua  Pérez Rodríguez,42.0,72.0,41.0
11559,María Carlos  Fernández Rodríguez,52.0,80.0,52.0
11181,Andrés Carlos  Martínez López,66.0,62.0,54.0
13358,Sofía Lucia  Fernández Gómez,99.0,66.0,64.0
16429,Leticia Angel  Gómez Pérez,56.0,68.0,82.0
15263,Pedro Betsua  López Rodríguez,80.0,61.0,78.0
14494,Laura Lucia  Rodríguez Pérez,67.0,88.0,85.0
10904,María Luis  Fernández López,101.0,67.0,89.0
19944,Sofía Juan  López González,85.0,41.0,73.0
18204,Isabel Laura  González Pérez,61.0,96.0,61.0
19584,Luis Luis  López Martínez,99.0,76.0,83.0
17807,Isabel Lucia  Gómez Pérez,78.0,95.0,73.0
18563,Andrés Betsua  Pérez Fernández,89.0,48.0,100.0
18921,Andrés Carlos  Fernández Rodríguez,92.0,74.0,46.0
15347,Carlos Betsua  Pérez Gómez,87.0,53.0,97.0
11600,Carlos Luis  Gómez López,55.0,42.0,65.0
15580,Laura María  Gómez González,73.0,92.0,71.0
14250,María Betsua  Martínez López,85.0,66.0,93.0
10321,Ana Pedro  Rodríguez Rodríguez,72.0,47.0,92.0
14426,Andrés Juan  Fernández Fernández,49.0,79.0,76.0
10983,Pedro Angel  Martínez López,70.0,66.0,75.0
10551,Isabel Juan  López Pérez,63.0,77.0,81.0
16607,María Luis  González Gómez,89.0,93.0,85.0
15712,Sofía Lucia  Rodríguez Rodríguez,87.0,83.0,52.0
10089,Leticia Luis  Rodríguez López,48.0,96.0,66.0
17735,Carlos Lucia  Gómez Martínez,89.0,59.0,70.0
19272,Ana Luis  Fernández Pérez,41.0,77.0,85.0
15749,Pedro Ana  González Pérez,78.0,98.0,89.0
13044,Pedro Juan  López Martínez,74.0,61.0,60.0
14001,Sofía Pedro  López Fernández,76.0,72.0,96.0
13038,Ana Ana  Fernández Martínez,82.0,57.0,89.0
18328,Sofía Laura  Pérez González,72.0,86.0,42.0
19766,Pedro Pedro  Fernández Pérez,74.0,94.0,44.0
12703,Sofía Lucia  Pérez Pérez,59.0,69.0,69.0
14508,María María  Fernández Martínez,101.0,72.0,55.0
17184,María Lucia  Gómez Gómez,80.0,70.0,54.0
17532,Pedro Luis  Martínez Rodríguez,76.0,48.0,96.0
12252,Pedro Carlos  Rodríguez López,55.0,96.0,42.0
13543,Ana Luis  López González,98.0,58.0,70.0
14428,Sofía Betsua  Fernández González,81.0,41.0,86.0
13060,Luis María  Rodríguez Fernández,58.0,51.0,57.0
12027,Andrés Juan  Fernández Pérez,57.0,72.0,43.0
13637,Isabel Laura  López Martínez,57.0,98.0,44.0
12286,Luis Angel  Pérez López,45.0,69.0,97.0
11366,Ana Juan  Gómez Rodríguez,47.0,42.0,65.0
14416,Luis Laura  Pérez López,61.0,52.0,52.0
17361,Andrés Laura  López Fernández,95.0,69.0,98.0
17707,María Laura  Gómez López,63.0,60.0,47.0
15655,Sofía Juan  González López,92.0,57.0,90.0
10145,Sofía Luis  Fernández Martínez,89.0,86.0,64.0
12357,Leticia Angel  Martínez Fernández,65.0,45.0,75.0
13203,Luis Carlos  González Gómez,73.0,81.0,89.0
15744,Leticia Betsua  Pérez López,40.0,73.0,85.0
14041,Pedro Pedro  Martínez Rodríguez,55.0,98.0,99.0
10711,Leticia Pedro  Fernández López,63.0,76.0,55.0
10304,Carlos Angel  Fernández Martínez,79.0,88.0,94.0
14219,Leticia Laura  Gómez Pérez,72.0,40.0,49.0
13071,Laura Angel  Fernández Gómez,73.0,97.0,69.0
19408,Isabel Angel  González Pérez,65.0,57.0,91.0
10605,Sofía Laura  González López,89.0,93.0,69.0
17183,Andrés María  González Rodríguez,59.0,87.0,97.0
14257,Andrés Pedro  Pérez González,64.0,75.0,47.0
15872,Luis Carlos  Martínez López,58.0,69.0,55.0
19518,Sofía Carlos  Martínez Martínez,69.0,69.0,74.0
11733,Leticia Luis  Fernández Gómez,72.0,58.0,82.0
16154,Sofía Laura  Pérez Fernández,91.0,74.0,62.0
14430,María Pedro  González Rodríguez,67.0,99.0,68.0
15292,Pedro Carlos  López Pérez,87.0,56.0,55.0
16579,María Ana  Rodríguez López,49.0,94.0,88.0
15586,Luis Lucia  López Rodríguez,73.0,82.0,94.0
16163,Pedro Laura  López Pérez,50.0,65.0,91.0
15770,María María  López Martínez,88.0,83.0,92.0
15198,Pedro Ana  López Pérez,75.0,62.0,66.0
13164,Laura Lucia  Rodríguez Rodríguez,61.0,60.0,53.0
18622,Laura Pedro  Rodríguez Rodríguez,98.0,75.0,45.0
14980,Carlos Angel  Pérez Gómez,95.0,91.0,76.0
18015,Pedro Laura  Martínez Rodríguez,73.0,99.0,79.0
13223,Luis Juan  Pérez González,42.0,85.0,98.0
10774,Leticia Carlos  Martínez González,50.0,60.0,88.0
10721,Andrés Laura  Pérez Martínez,43.0,78.0,87.0
14565,Laura Laura  López López,98.0,73.0,89.0
15843,Isabel Laura  Rodríguez Gómez,70.0,89.0,68.0
12562,Sofía Lucia  Rodríguez López,76.0,50.0,57.0
19537,Carlos Laura  González Fernández,75.0,73.0,93.0
17766,Ana Pedro  Rodríguez Martínez,101.0,79.0,89.0
14978,Ana Juan  Gómez Martínez,43.0,91.0,65.0
16278,Isabel Lucia  Fernández López,66.0,47.0,51.0
14029,Laura Lucia  González González,76.0,82.0,55.0
10400,Andrés Pedro  González Rodríguez,53.0,49.0,79.0
12459,Ana Carlos  Rodríguez Fernández,47.0,55.0,73.0
19018,Isabel Lucia  Gómez Rodríguez,76.0,75.0,49.0
14477,Luis Juan  Martínez Pérez,68.0,49.0,42.0
12839,Laura Angel  Martínez López,76.0,43.0,48.0
16649,Ana Angel  Fernández Rodríguez,41.0,71.0,87.0
14983,Pedro Angel  Martínez Martínez,89.0,63.0,69.0
14323,Laura Angel  Martínez Pérez,86.0,51.0,92.0
10308,Ana Laura  Martínez González,93.0,80.0,41.0
15687,Pedro Laura  González Martínez,94.0,76.0,81.0
11787,Leticia María  Gómez Fernández,82.0,79.0,43.0
19239,Pedro Laura  Rodríguez Gómez,58.0,94.0,75.0
16011,Andrés Pedro  Martínez Fernández,58.0,94.0,73.0
15630,Carlos Pedro  Rodríguez Fernández,51.0,87.0,54.0
18498,Carlos María  Martínez Fernández,87.0,62.0,84.0
15358,Ana Carlos  González Rodríguez,66.0,46.0,45.0
19846,Sofía Betsua  Pérez González,98.0,55.0,92.0
13652,Pedro Carlos  Fernández López,61.0,41.0,84.0
18308,Isabel Pedro  Pérez Rodríguez,98.0,41.0,64.0
13892,Laura Juan  Fernández González,70.0,76.0,93.0
14152,Andrés Lucia  Martínez González,54.0,65.0,100.0
10297,Sofía Betsua  Rodríguez González,89.0,55.0,54.0
18401,María Pedro  Pérez Gómez,90.0,47.0,96.0
12722,Laura Juan  González Martínez,60.0,99.0,52.0
15159,Laura Luis  Rodríguez Pérez,63.0,76.0,45.0
18533,Leticia Pedro  Fernández González,82.0,84.0,77.0
13416,Leticia Laura  Pérez Gómez,88.0,41.0,56.0
14332,Carlos Betsua  Rodríguez Fernández,69.0,75.0,52.0
15634,Leticia Luis  Pérez Rodríguez,52.0,68.0,96.0
14007,Carlos Ana  Gómez Pérez,75.0,67.0,100.0
16414,Carlos Lucia  Martínez Martínez,48.0,58.0,46.0
15645,Leticia Ana  Pérez Martínez,45.0,72.0,85.0
18867,Andrés Angel  López González,41.0,94.0,79.0
16205,Sofía Angel  Pérez Rodríguez,87.0,75.0,51.0
15250,Isabel Pedro  Rodríguez Rodríguez,43.0,98.0,89.0
15415,Laura Luis  Rodríguez González,60.0,73.0,41.0
17138,Pedro Laura  González Fernández,54.0,68.0,41.0
16628,María Ana  Rodríguez González,65.0,65.0,51.0
14795,Ana Pedro  Martínez Rodríguez,77.0,59.0,100.0
13824,Sofía Lucia  Gómez Martínez,60.0,85.0,47.0
18778,Pedro Ana  Rodríguez López,73.0,73.0,79.0
11733,Carlos María  Fernández Martínez,94.0,72.0,57.0
14566,Pedro Juan  González López,86.0,87.0,76.0
11400,Andrés Angel  Pérez Gómez,82.0,50.0,43.0
15597,Carlos Juan  Rodríguez López,91.0,70.0,66.0
17526,Isabel Laura  Rodríguez Martínez,41.0,100.0,60.0
12419,Andrés Juan  López González,83.0,97.0,94.0
18829,María Lucia  Rodríguez Pérez,65.0,94.0,65.0
17992,María Luis  Pérez Pérez,47.0,42.0,78.0
18940,María Laura  Fernández Martínez,61.0,67.0,91.0
11364,Leticia Luis  López Rodríguez,83.0,96.0,85.0
14194,Laura Carlos  Fernández Gómez,82.0,87.0,63.0
13485,Isabel Pedro  López Martínez,80.0,67.0,78.0
12675,Andrés Lucia  López Rodríguez,48.0,55.0,84.0
11938,Andrés Carlos  Rodríguez Pérez,93.0,62.0,83.0
14398,Ana Luis  Martínez Martínez,95.0,43.0,56.0
15329,Andrés Betsua  Pérez López,63.0,61.0,69.0
19002,Carlos Laura  Pérez González,93.0,72.0,58.0
10260,Luis Angel  Pérez López,56.0,65.0,96.0
15583,Luis Betsua  Fernández Fernández,73.0,91.0,72.0
18318,Laura Lucia  López Pérez,96.0,68.0,70.0
10009,Laura Ana  Fernández López,80.0,97.0,44.0
12516,Luis Ana  Gómez Rodríguez,58.0,52.0,68.0
15893,Sofía Pedro  Rodríguez Rodríguez,58.0,80.0,77.0
17880,Isabel Pedro  Gómez Martínez,45.0,48.0,91.0
11673,Sofía Lucia  López Fernández,55.0,55.0,100.0
19793,Ana Lucia  Rodríguez Pérez,48.0,63.0,61.0
13984,Leticia Carlos  Fernández González,63.0,94.0,74.0
16345,Laura Juan  González Rodríguez,53.0,87.0,52.0
13782,Sofía Carlos  Martínez Gómez,88.0,51.0,80.0
14333,María Luis  González López,89.0,59.0,51.0
10834,Isabel Pedro  Fernández Pérez,90.0,81.0,96.0
10094,Carlos Pedro  Fernández González,43.0,56.0,62.0
19857,Carlos Laura  Martínez Pérez,62.0,50.0,66.0
15659,Pedro Juan  López Gómez,79.0,98.0,80.0
18831,Luis Lucia  Rodríguez López,93.0,59.0,80.0
19283,María Juan  Fernández González,60.0,41.0,71.0
14399,Carlos Angel  González Gómez,74.0,87.0,58.0
15239,Pedro Lucia  Rodríguez Gómez,73.0,89.0,96.0
10505,Andrés Pedro  Martínez Martínez,100.0,65.0,51.0
18316,Laura Juan  González Martínez,47.0,101.0,50.0
19964,Pedro Juan  González Gómez,55.0,91.0,72.0
10029,Luis Laura  Gómez Rodríguez,69.0,41.0,62.0
19462,Carlos Carlos  Gómez Martínez,68.0,40.0,69.0
16355,Isabel Angel  Pérez López,42.0,95.0,98.0
13937,Isabel Carlos  Fernández González,80.0,52.0,90.0
17547,Isabel Betsua  Rodríguez Pérez,97.0,60.0,78.0
17935,Luis Juan  Martínez Pérez,85.0,74.0,83.0
14782,Isabel Luis  González Rodríguez,50.0,52.0,82.0
12076,Andrés Juan  Rodríguez López,47.0,87.0,41.0
16319,Pedro María  Rodríguez Gómez,86.0,51.0,86.0
10445,Luis Laura  González Fernández,84.0,86.0,94.0
13566,Luis Pedro  Martínez González,62.0,46.0,46.0
13730,Sofía Lucia  González González,69.0,97.0,57.0
16925,Luis Luis  Pérez Pérez,55.0,67.0,49.0
11056,Laura Juan  Gómez Martínez,79.0,93.0,68.0
11520,Ana Pedro  Rodríguez Martínez,59.0,51.0,78.0
15092,Sofía Juan  Pérez Gómez,53.0,88.0,73.0
11177,Isabel María  Gómez Fernández,63.0,89.0,99.0
15534,Pedro Luis  Gómez Martínez,96.0,75.0,47.0
12171,Laura Pedro  Pérez Gómez,75.0,64.0,63.0
17033,Luis Carlos  Martínez Rodríguez,45.0,75.0,59.0
11885,María Ana  Gómez Pérez,71.0,51.0,80.0
11846,Leticia Lucia  Fernández Rodríguez,88.0,97.0,62.0
13479,Leticia Carlos  Martínez López,74.0,55.0,71.0
11678,Pedro María  Martínez González,66.0,46.0,44.0
12854,Ana Ana  Rodríguez Pérez,52.0,57.0,42.0
13164,Carlos Carlos  Rodríguez Rodríguez,82.0,52.0,58.0
13285,Luis Luis  López Martínez,78.0,53.0,59.0
18770,Laura María  Pérez López,51.0,86.0,98.0
16034,Isabel Angel  Martínez González,43.0,45.0,68.0
11282,Pedro Angel  Rodríguez Fernández,68.0,91.0,55.0
18608,Sofía Betsua  Fernández González,79.0,73.0,43.0
14090,Isabel Angel  Rodríguez Fernández,42.0,53.0,48.0
14494,María Luis  González Martínez,48.0,91.0,97.0
13203,Sofía Betsua  Pérez Fernández,70.0,68.0,75.0
18197,Carlos Juan  Rodríguez González,88.0,80.0,92.0
13158,Luis Betsua  Gómez Gómez,69.0,75.0,75.0
14500,Andrés Laura  Rodríguez González,82.0,75.0,52.0
11293,Ana Pedro  López López,100.0,78.0,75.0
13458,Pedro Betsua  Gómez Fernández,92.0,56.0,98.0
17857,María María  Gómez Martínez,92.0,71.0,56.0
13898,Leticia Luis  Gómez López,87.0,86.0,50.0
11159,María María  Rodríguez Rodríguez,85.0,81.0,60.0
19672,María Lucia  López Rodríguez,78.0,72.0,86.0
15665,Laura Angel  Rodríguez Gómez,101.0,58.0,50.0
10023,Ana Laura  Gómez González,92.0,71.0,86.0
19628,Luis Lucia  Pérez Martínez,98.0,93.0,97.0
15010,Leticia Pedro  Martínez González,81.0,57.0,75.0
12821,Sofía Ana  López González,83.0,62.0,94.0
13451,Andrés Laura  Gómez Fernández,47.0,44.0,91.0
10292,Laura Luis  Pérez Pérez,58.0,74.0,64.0
18751,Pedro Lucia  López Gómez,52.0,59.0,95.0
17665,Luis Lucia  Fernández Pérez,65.0,98.0,62.0
18629,Pedro Angel  Martínez López,81.0,88.0,77.0
15659,Leticia Juan  López Gómez,71.0,82.0,56.0
19985,Carlos Luis  López Rodríguez,63.0,75.0,68.0
13711,Luis Lucia  Martínez Martínez,43.0,96.0,83.0
16587,Pedro Angel  Fernández Pérez,88.0,79.0,96.0
12283,Andrés Lucia  Pérez López,71.0,54.0,61.0
19757,Carlos Angel  Gómez Gómez,59.0,49.0,85.0
16015,Ana Pedro  Gómez Martínez,51.0,45.0,49.0
18324,Luis Juan  López Pérez,42.0,53.0,97.0
18324,Leticia Carlos  Gómez Pérez,60.0,46.0,84.0
12624,Isabel Lucia  Pérez Fernández,56.0,48.0,42.0
18119,Leticia Lucia  Pérez Rodríguez,43.0,92.0,46.0
11221,Sofía Angel  Rodríguez Martínez,47.0,46.0,82.0
13408,Sofía Carlos  Pérez Martínez,73.0,51.0,57.0
18173,Laura Ana  Fernández Martínez,71.0,77.0,41.0
15938,Carlos Angel  Gómez Rodríguez,59.0,64.0,55.0
17731,Luis Ana  Martínez Gómez,70.0,57.0,99.0
19757,Ana Ana  López Gómez,75.0,50.0,72.0
16835,Sofía Lucia  González Pérez,59.0,83.0,64.0
14174,Luis Juan  Fernández Gómez,99.0,78.0,47.0
12877,Leticia Lucia  González González,57.0,63.0,51.0
10058,Luis Pedro  Pérez López,43.0,100.0,50.0
18016,Andrés Betsua  Martínez Martínez,51.0,65.0,101.0
14327,María Angel  González Martínez,80.0,81.0,41.0
10663,Andrés Ana  Martínez Martínez,80.0,98.0,58.0
11168,Laura Betsua  Gómez Rodríguez,61.0,77.0,61.0
19843,Ana Lucia  Rodríguez Rodríguez,91.0,49.0,60.0
10526,María Juan  Fernández Gómez,93.0,70.0,65.0
15643,Isabel Angel  López Fernández,93.0,62.0,81.0
19172,Andrés Luis  González Gómez,98.0,46.0,74.0
17913,Carlos Ana  Martínez Gómez,92.0,99.0,81.0
17150,Laura Angel  Martínez Pérez,95.0,60.0,62.0
19364,Isabel Laura  Martínez Pérez,81.0,64.0,58.0
17972,Isabel Lucia  Rodríguez Pérez,50.0,82.0,96.0
12023,Pedro Betsua  López Pérez,74.0,101.0,64.0
13302,Ana Ana  González Martínez,76.0,47.0,72.0
10808,Isabel Ana  López López,66.0,87.0,84.0
16061,Ana Juan  González Gómez,41.0,78.0,68.0
16377,Luis Carlos  López Pérez,95.0,70.0,91.0
14256,Ana Betsua  Pérez Gómez,56.0,59.0,67.0
15642,Ana Carlos  Fernández González,45.0,62.0,85.0
18640,Pedro Luis  López González,98.0,56.0,47.0
19777,Luis Pedro  Gómez Gómez,79.0,99.0,73.0
15558,Laura María  Pérez Gómez,78.0,75.0,76.0
12298,Leticia Lucia  Gómez Pérez,99.0,59.0,57.0
15387,Leticia Lucia  González Rodríguez,65.0,56.0,70.0
12456,Carlos Betsua  González López,83.0,81.0,92.0
11987,María Betsua  Martínez Pérez,95.0,90.0,70.0
15846,Ana Betsua  López Martínez,98.0,74.0,94.0
11496,Isabel Pedro  López Pérez,95.0,56.0,70.0
14430,Ana Luis  González Rodríguez,83.0,101.0,93.0
15751,Carlos Pedro  López Martínez,84.0,67.0,61.0
16542,Andrés Juan  Pérez López,97.0,89.0,49.0
11704,Sofía Juan  Fernández Rodríguez,88.0,90.0,75.0
15139,Luis Pedro  González Pérez,95.0,74.0,73.0
19577,Sofía Carlos  Rodríguez Rodríguez,57.0,53.0,97.0
12318,Sofía Angel  Pérez Pérez,75.0,100.0,59.0
16384,Carlos Juan  López Martínez,85.0,79.0,41.0
18281,Luis Angel  López González,95.0,58.0,52.0
14635,Pedro Juan  Pérez González,69.0,55.0,81.0
14149,Leticia María  González González,85.0,72.0,77.0
15859,Luis Angel  López Gómez,87.0,95.0,95.0
12658,María Pedro  Pérez Fernández,71.0,86.0,89.0
19241,Pedro Angel  Pérez González,46.0,80.0,55.0
10927,Sofía Angel  Martínez Gómez,90.0,97.0,87.0
11817,Ana Angel  Martínez Rodríguez,84.0,55.0,96.0
13176,Ana María  Pérez Rodríguez,72.0,87.0,59.0
17752,Laura Laura  González Pérez,70.0,62.0,79.0
11518,Andrés Carlos  Fernández Rodríguez,64.0,46.0,66.0
15150,Pedro Luis  Rodríguez González,56.0,68.0,45.0
13627,Andrés Angel  Rodríguez Rodríguez,87.0,54.0,63.0
14172,Pedro Angel  Martínez Martínez,76.0,99.0,51.0
17257,Carlos Angel  López Gómez,97.0,71.0,100.0
12757,Pedro Betsua  González Fernández,90.0,98.0,84.0
17013,Leticia Laura  Rodríguez Pérez,58.0,40.0,57.0
13334,Andrés Pedro  Gómez López,64.0,71.0,43.0
19069,Isabel Pedro  López López,72.0,97.0,71.0
18551,Leticia Laura  Rodríguez Rodríguez,70.0,68.0,86.0
18977,Luis Betsua  Gómez Gómez,88.0,46.0,68.0
17450,Luis Ana  Fernández López,92.0,68.0,97.0
13065,Ana Pedro  Pérez López,40.0,60.0,42.0
17940,Andrés María  González González,73.0,59.0,56.0
12141,Pedro Ana  González Rodríguez,80.0,85.0,85.0
17753,Laura Angel  Martínez Gómez,68.0,58.0,88.0
17887,Ana Juan  Rodríguez Gómez,72.0,40.0,74.0
19143,Sofía Betsua  González Martínez,54.0,92.0,65.0
15894,Pedro Ana  Rodríguez González,82.0,59.0,56.0
19989,Laura Angel  Pérez Rodríguez,41.0,93.0,45.0
18230,Laura Ana  Rodríguez Fernández,80.0,47.0,73.0
10542,Carlos Pedro  Martínez Martínez,41.0,64.0,87.0
13443,Pedro Luis  Martínez González,41.0,65.0,44.0
12693,Andrés Pedro  Martínez González,94.0,95.0,77.0
11072,Luis María  Rodríguez Gómez,93.0,91.0,80.0
15150,Isabel Betsua  González Fernández,61.0,54.0,93.0
16207,Pedro Angel  Rodríguez González,79.0,82.0,89.0
18154,Carlos María  Pérez Gómez,84.0,62.0,91.0
16505,Ana Ana  Fernández Martínez,59.0,45.0,65.0
18594,Ana Carlos  Gómez González,73.0,98.0,56.0
16607,Isabel Juan  Gómez González,44.0,94.0,85.0
10587,Laura María  Pérez Fernández,73.0,95.0,98.0
19684,Carlos Ana  Martínez Pérez,84.0,53.0,47.0
15207,Ana Pedro  Rodríguez López,59.0,98.0,90.0
12353,Isabel Luis  Gómez Gómez,59.0,53.0,55.0
12617,Sofía Luis  Martínez Pérez,99.0,97.0,57.0
14296,Laura Luis  Fernández Gómez,50.0,70.0,86.0
12671,Carlos Ana  Martínez Fernández,81.0,43.0,81.0
19547,Laura Lucia  Fernández Rodríguez,49.0,99.0,58.0
12765,María Lucia  Pérez Fernández,95.0,82.0,40.0
17562,Andrés Betsua  González Pérez,89.0,56.0,49.0
11636,Ana Lucia  Martínez González,43.0,47.0,72.0
19729,Isabel María  Rodríguez Fernández,101.0,57.0,42.0
15755,Leticia Carlos  González González,89.0,95.0,62.0
